review_id,product_id,user_id,rating,review_text,helpful_votes,verified_purchase,review_date
R0004235,P00189,U001065,1,"Terrible quality, stopped working in a week.",79,False,2019-10-13
R0004236,P00445,U001788,3,"Works fine, instructions could be clearer.",66,True,2019-07-23
R0004237,P00058,U001770,4,"High quality, just as expected.",18,True,2020-12-21
R0004238,P00243,U000076,4,"Works great, delivery was slightly delayed.",193,False,2021-05-15
R0004239,P00359,U001693,4,"High quality, just as expected.",166,False,2019-06-02
R0004240,P00342,U000616,3,"It's okay, expected a bit more.",194,False,2024-07-02
R0004241,P00037,U000051,5,"Fantastic product, exactly as described.",222,True,2021-08-23
R0004242,P00385,U000970,4,"Works great, delivery was slightly delayed.",21,True,2024-01-22
R0004243,P00436,U000806,5,Best purchase I've made in years.,107,True,2024-07-30
R0004244,P00061,U000355,4,"High quality, just as expected.",236,False,2024-07-18
R0004245,P00307,U001116,4,Very happy with the purchase overall.,242,True,2024-02-25
R0004246,P00242,U001646,5,Exceeded all my expectations. Would buy again.,160,True,2024-04-14
R0004247,P00237,U000922,4,"Really good product, minor packaging issue.",99,False,2023-06-18
R0004248,P00343,U001825,4,Very happy with the purchase overall.,79,True,2024-09-19
R0004249,P00267,U001860,4,"High quality, just as expected.",202,True,2024-02-24
R0004250,P00398,U001741,2,Would not buy this again.,45,True,2024-12-28
R0004251,P00308,U001868,5,Perfect quality and fast shipping.,177,True,2020-11-09
R0004252,P00303,U001463,4,"Really good product, minor packaging issue.",221,True,2019-06-05
R0004253,P00232,U000656,3,"Works fine, instructions could be clearer.",82,False,2023-03-07
R0004254,P00500,U001784,4,"High quality, just as expected.",212,True,2024-07-19
R0004255,P00115,U001623,4,"Good value for money, will recommend.",60,True,2023-04-28
R0004256,P00114,U000736,5,"Fantastic product, exactly as described.",58,True,2020-08-11
R0004257,P00488,U001874,5,Absolutely love this product! Highly recommend.,145,True,2019-07-10
R0004258,P00443,U000722,5,Best purchase I've made in years.,171,True,2024-07-08
R0004259,P00259,U001465,5,Exceeded all my expectations. Would buy again.,148,True,2024-12-10
R0004260,P00333,U001064,5,Exceeded all my expectations. Would buy again.,44,True,2019-01-24
R0004261,P00255,U000961,5,Absolutely love this product! Highly recommend.,130,True,2020-07-30
R0004262,P00234,U001445,2,Disappointed with the build quality.,89,True,2024-08-06
R0004263,P00324,U000331,2,Would not buy this again.,232,True,2021-10-31
R0004264,P00101,U000261,4,"Really good product, minor packaging issue.",147,False,2020-06-30
R0004265,P00023,U000509,2,Disappointed with the build quality.,18,True,2019-09-16
R0004266,P00063,U001514,5,"Fantastic product, exactly as described.",133,True,2022-06-20
R0004267,P00235,U000213,2,Would not buy this again.,148,False,2022-12-04
R0004268,P00439,U001548,4,"High quality, just as expected.",200,False,2023-07-27
R0004269,P00192,U001803,4,"Good value for money, will recommend.",194,False,2019-08-23
R0004270,P00020,U001963,5,Perfect quality and fast shipping.,80,True,2022-01-06
R0004271,P00047,U001975,5,Perfect quality and fast shipping.,116,True,2019-03-26
R0004272,P00310,U000793,4,Very happy with the purchase overall.,195,True,2024-05-20
R0004273,P00113,U001493,4,"High quality, just as expected.",98,True,2024-05-24
R0004274,P00427,U001088,3,Neither great nor terrible. Fair price.,221,True,2022-11-28
R0004275,P00151,U001581,5,Perfect quality and fast shipping.,63,True,2022-04-03
R0004276,P00376,U001107,1,Returning immediately. Not as advertised.,145,True,2019-09-04
R0004277,P00136,U001743,4,"Good value for money, will recommend.",201,False,2022-06-21
R0004278,P00396,U001166,4,"Good value for money, will recommend.",105,False,2019-07-27
R0004279,P00187,U001253,4,"Works great, delivery was slightly delayed.",214,True,2020-10-29
R0004280,P00343,U000349,4,Very happy with the purchase overall.,91,True,2022-06-13
R0004281,P00428,U000668,3,Neither great nor terrible. Fair price.,47,True,2023-01-22
R0004282,P00263,U000990,5,"Fantastic product, exactly as described.",70,False,2023-03-30
R0004283,P00104,U000730,3,"Works fine, instructions could be clearer.",59,True,2021-03-28
R0004284,P00352,U001788,4,"Works great, delivery was slightly delayed.",154,True,2023-02-06
R0004285,P00050,U000376,5,Absolutely love this product! Highly recommend.,78,True,2024-09-08
R0004286,P00130,U001455,4,"Works great, delivery was slightly delayed.",233,True,2019-10-24
R0004287,P00331,U000599,2,Disappointed with the build quality.,144,True,2020-07-18
R0004288,P00032,U000006,3,"Works fine, instructions could be clearer.",27,True,2023-07-25
R0004289,P00040,U001628,4,Very happy with the purchase overall.,214,True,2024-03-01
R0004290,P00359,U001663,4,Very happy with the purchase overall.,228,True,2021-06-12
R0004291,P00229,U001833,2,Would not buy this again.,202,True,2019-07-15
R0004292,P00439,U001904,3,Average quality. Does the job.,161,True,2023-02-15
R0004293,P00065,U000587,4,"Good value for money, will recommend.",242,False,2019-05-08
R0004294,P00378,U001598,2,Would not buy this again.,91,True,2024-03-04
R0004295,P00068,U000857,4,"High quality, just as expected.",188,True,2019-07-22
R0004296,P00248,U000123,5,Exceeded all my expectations. Would buy again.,83,True,2022-02-13
R0004297,P00396,U001171,5,Perfect quality and fast shipping.,42,True,2022-12-13
R0004298,P00459,U000975,2,Would not buy this again.,207,True,2021-01-10
R0004299,P00023,U000761,3,Decent product but nothing spectacular.,205,True,2022-11-23
R0004300,P00321,U000614,1,Complete waste of money. Arrived broken.,19,True,2022-08-16
R0004301,P00375,U001724,5,"Fantastic product, exactly as described.",191,True,2019-02-01
R0004302,P00021,U000370,5,Exceeded all my expectations. Would buy again.,51,True,2020-05-14
R0004303,P00058,U000598,5,Exceeded all my expectations. Would buy again.,45,True,2019-01-15
R0004304,P00361,U000438,5,Best purchase I've made in years.,68,True,2023-01-25
R0004305,P00170,U000558,5,Perfect quality and fast shipping.,4,True,2024-04-01
R0004306,P00087,U000568,1,Complete waste of money. Arrived broken.,17,True,2021-11-28
R0004307,P00329,U000555,4,Very happy with the purchase overall.,75,False,2022-10-09
R0004308,P00174,U001882,2,Customer service was unhelpful.,2,True,2024-11-26
R0004309,P00210,U001709,5,Exceeded all my expectations. Would buy again.,130,False,2019-02-15
R0004310,P00191,U000308,4,"Really good product, minor packaging issue.",112,True,2022-11-05
R0004311,P00014,U000119,5,Best purchase I've made in years.,144,True,2020-02-26
R0004312,P00277,U001348,2,Customer service was unhelpful.,227,True,2022-08-10
R0004313,P00481,U000795,4,Very happy with the purchase overall.,71,True,2024-06-10
R0004314,P00218,U000300,5,"Fantastic product, exactly as described.",118,False,2023-03-15
R0004315,P00364,U001904,5,Best purchase I've made in years.,195,True,2019-10-26
R0004316,P00456,U000539,4,"High quality, just as expected.",186,True,2021-02-24
R0004317,P00279,U001090,4,"Good value for money, will recommend.",192,False,2022-03-26
R0004318,P00062,U000165,4,"Works great, delivery was slightly delayed.",44,True,2024-04-21
R0004319,P00236,U000756,5,Perfect quality and fast shipping.,41,True,2022-11-20
R0004320,P00027,U000480,4,Very happy with the purchase overall.,47,True,2022-11-11
R0004321,P00267,U001017,4,Very happy with the purchase overall.,240,True,2025-02-27
R0004322,P00194,U000571,4,"High quality, just as expected.",122,True,2025-01-05
R0004323,P00478,U000859,4,"Good value for money, will recommend.",204,False,2020-02-27
R0004324,P00484,U000366,4,Very happy with the purchase overall.,66,True,2019-07-18
R0004325,P00178,U001096,4,Very happy with the purchase overall.,150,True,2021-02-12
R0004326,P00362,U000309,4,"High quality, just as expected.",95,True,2019-02-13
R0004327,P00481,U000418,3,Decent product but nothing spectacular.,215,True,2021-05-21
R0004328,P00003,U000899,5,Perfect quality and fast shipping.,102,True,2020-07-27
R0004329,P00103,U000827,5,"Fantastic product, exactly as described.",36,False,2024-09-15
R0004330,P00395,U001406,4,Very happy with the purchase overall.,50,True,2022-02-07
R0004331,P00345,U000539,5,"Fantastic product, exactly as described.",231,False,2020-03-15
R0004332,P00026,U001508,5,"Fantastic product, exactly as described.",93,True,2024-08-03
R0004333,P00129,U000415,4,"Really good product, minor packaging issue.",191,False,2019-10-02
R0004334,P00192,U000342,5,Exceeded all my expectations. Would buy again.,168,True,2021-09-14
R0004335,P00449,U000976,4,"Good value for money, will recommend.",172,True,2024-04-16
R0004336,P00493,U000304,5,Perfect quality and fast shipping.,216,False,2023-07-17
R0004337,P00024,U001893,3,"It's okay, expected a bit more.",202,True,2019-04-05
R0004338,P00305,U000206,4,Very happy with the purchase overall.,55,False,2019-06-28
R0004339,P00007,U001073,2,Would not buy this again.,19,False,2020-02-02
R0004340,P00438,U000569,5,Absolutely love this product! Highly recommend.,98,False,2021-10-22
R0004341,P00305,U000719,3,Average quality. Does the job.,118,True,2022-08-27
R0004342,P00439,U000673,5,Perfect quality and fast shipping.,145,True,2023-01-30
R0004343,P00472,U001097,4,"Really good product, minor packaging issue.",85,False,2019-08-20
R0004344,P00105,U000988,3,Neither great nor terrible. Fair price.,230,True,2023-01-29
R0004345,P00263,U001661,4,"Good value for money, will recommend.",117,True,2021-09-26
R0004346,P00150,U000120,4,"Good value for money, will recommend.",155,True,2024-02-19
R0004347,P00453,U000040,5,Absolutely love this product! Highly recommend.,138,True,2024-03-08
R0004348,P00151,U000405,3,"Works fine, instructions could be clearer.",205,True,2022-02-16
R0004349,P00449,U000324,4,"High quality, just as expected.",114,True,2022-12-01
R0004350,P00435,U001095,5,Perfect quality and fast shipping.,63,True,2023-08-23
R0004351,P00201,U000187,5,Best purchase I've made in years.,222,True,2020-06-06
R0004352,P00468,U001130,5,"Fantastic product, exactly as described.",24,False,2023-01-04
R0004353,P00231,U001925,5,Best purchase I've made in years.,10,True,2021-02-08
R0004354,P00013,U001810,5,Absolutely love this product! Highly recommend.,103,False,2022-02-20
R0004355,P00424,U001599,5,Exceeded all my expectations. Would buy again.,150,False,2019-02-15
R0004356,P00404,U000312,4,"Works great, delivery was slightly delayed.",116,False,2021-02-21
R0004357,P00043,U000224,4,"High quality, just as expected.",119,True,2024-07-11
R0004358,P00453,U001560,5,Absolutely love this product! Highly recommend.,178,True,2024-12-18
R0004359,P00053,U001651,3,Average quality. Does the job.,131,True,2023-12-03
R0004360,P00319,U001285,2,Customer service was unhelpful.,233,True,2019-11-09
R0004361,P00107,U001653,4,"Really good product, minor packaging issue.",227,True,2021-12-10
R0004362,P00367,U001005,4,"Works great, delivery was slightly delayed.",70,False,2022-10-07
R0004363,P00067,U001758,3,"It's okay, expected a bit more.",39,True,2024-06-12
R0004364,P00398,U000817,4,"Works great, delivery was slightly delayed.",12,True,2019-07-16
R0004365,P00273,U001376,2,Not what I expected. Quality is lacking.,238,True,2019-11-26
R0004366,P00336,U000429,4,"High quality, just as expected.",187,False,2020-03-23
R0004367,P00489,U001403,4,"Works great, delivery was slightly delayed.",25,False,2019-05-28
R0004368,P00315,U001045,4,"Works great, delivery was slightly delayed.",56,False,2021-12-13
R0004369,P00244,U001658,5,Exceeded all my expectations. Would buy again.,82,True,2023-03-11
R0004370,P00023,U000896,5,Perfect quality and fast shipping.,133,True,2021-06-24
R0004371,P00158,U000641,4,Very happy with the purchase overall.,105,True,2022-02-28
R0004372,P00262,U000294,5,Perfect quality and fast shipping.,154,True,2022-08-29
R0004373,P00355,U001932,4,"High quality, just as expected.",63,True,2021-12-06
R0004374,P00465,U001337,5,Perfect quality and fast shipping.,24,True,2025-02-23
R0004375,P00051,U001156,4,"High quality, just as expected.",188,True,2020-01-04
R0004376,P00345,U000830,3,Decent product but nothing spectacular.,222,True,2023-07-28
R0004377,P00228,U001713,2,Disappointed with the build quality.,121,False,2023-11-06
R0004378,P00273,U000664,5,Perfect quality and fast shipping.,239,True,2019-01-15
R0004379,P00164,U001401,5,"Fantastic product, exactly as described.",235,True,2024-11-19
R0004380,P00363,U000659,2,Not what I expected. Quality is lacking.,32,True,2021-03-31
R0004381,P00361,U001398,5,"Fantastic product, exactly as described.",75,True,2020-07-26
R0004382,P00144,U000731,5,Exceeded all my expectations. Would buy again.,205,True,2024-06-01
R0004383,P00135,U000851,2,Customer service was unhelpful.,137,True,2021-05-20
R0004384,P00120,U000452,5,Exceeded all my expectations. Would buy again.,151,True,2022-04-20
R0004385,P00235,U001645,5,Best purchase I've made in years.,132,True,2021-11-28
R0004386,P00391,U000626,4,"Really good product, minor packaging issue.",0,True,2020-05-02
R0004387,P00434,U000580,5,Best purchase I've made in years.,212,False,2020-01-15
R0004388,P00417,U000902,4,"High quality, just as expected.",174,True,2020-04-10
R0004389,P00442,U000981,4,"Works great, delivery was slightly delayed.",81,False,2022-09-30
R0004390,P00068,U000340,4,"Good value for money, will recommend.",62,True,2021-08-16
R0004391,P00097,U001624,5,"Fantastic product, exactly as described.",105,True,2023-11-24
R0004392,P00367,U000912,4,"High quality, just as expected.",51,True,2024-12-28
R0004393,P00055,U000534,5,Best purchase I've made in years.,13,True,2024-01-02
R0004394,P00144,U001561,3,"Works fine, instructions could be clearer.",26,True,2023-04-19
R0004395,P00334,U001319,4,"Good value for money, will recommend.",157,True,2022-12-10
R0004396,P00047,U001724,5,Best purchase I've made in years.,54,True,2020-10-10
R0004397,P00120,U000779,5,Exceeded all my expectations. Would buy again.,217,True,2020-02-22
R0004398,P00445,U001632,5,Best purchase I've made in years.,38,True,2024-07-12
R0004399,P00389,U001797,5,Perfect quality and fast shipping.,116,True,2023-11-07
R0004400,P00117,U001305,5,Best purchase I've made in years.,30,False,2023-01-23
R0004401,P00174,U000175,4,"Really good product, minor packaging issue.",230,True,2020-06-16
R0004402,P00303,U001148,2,Not what I expected. Quality is lacking.,130,False,2024-01-25
R0004403,P00310,U001325,4,"Good value for money, will recommend.",173,False,2023-08-08
R0004404,P00372,U000613,2,Customer service was unhelpful.,60,True,2020-02-25
R0004405,P00049,U001606,4,"Good value for money, will recommend.",97,True,2020-06-16
R0004406,P00001,U001620,2,Not what I expected. Quality is lacking.,152,True,2024-12-08
R0004407,P00484,U001179,2,Not what I expected. Quality is lacking.,51,True,2019-08-17
R0004408,P00132,U000384,3,"It's okay, expected a bit more.",231,True,2024-07-06
R0004409,P00482,U001544,4,"High quality, just as expected.",225,True,2022-06-30
