order_id,user_id,order_date,product_ids,num_items,order_total,payment_method,status,delivery_days
O0006375,U000425,2023-05-27 17:21:46,P00094×3,1,1045.53,Bank Transfer,Delivered,10
O0006376,U001218,2023-02-26 18:06:46,P00029×4|P00262×2|P00234×3|P00232×4|P00056×5,5,12858.57,Apple Pay,Delivered,1
O0006377,U001726,2023-04-26 21:51:26,P00380×5,1,6124.75,Apple Pay,Delivered,4
O0006378,U000331,2020-09-25 09:53:05,P00240×4,1,4231.76,Bank Transfer,Delivered,6
O0006379,U001819,2019-01-11 09:09:15,P00228×4,1,2516.2,Debit Card,Delivered,13
O0006380,U001219,2022-11-27 03:28:11,P00269×3|P00312×5,2,3577.9,Debit Card,Shipped,8
O0006381,U000835,2024-10-11 00:26:49,P00313×5,1,638.55,Gift Card,Delivered,8
O0006382,U000972,2019-10-28 07:17:44,P00196×5|P00023×5,2,6381.8,Credit Card,Delivered,7
O0006383,U000270,2019-09-04 11:46:39,P00102×4,1,2986.12,PayPal,Cancelled,
O0006384,U000218,2022-04-28 07:17:32,P00072×4|P00396×1,2,2650.28,Debit Card,Delivered,12
O0006385,U000020,2022-06-25 08:13:58,P00134×4,1,817.64,Gift Card,Delivered,6
O0006386,U001760,2021-02-16 07:04:26,P00278×5,1,3050.55,Debit Card,Delivered,2
O0006387,U001321,2022-10-06 21:15:55,P00423×2,1,1372.02,Apple Pay,Delivered,7
O0006388,U000614,2019-08-17 21:42:30,P00254×2,1,3068.28,Credit Card,Delivered,5
O0006389,U001246,2022-09-06 00:01:04,P00436×1|P00229×3,2,4414.96,PayPal,Shipped,6
O0006390,U000972,2024-09-10 01:26:29,P00456×2|P00381×1|P00420×5,3,4083.58,Bank Transfer,Delivered,2
O0006391,U000507,2021-01-21 01:31:27,P00194×1|P00270×2,2,2490.71,Gift Card,Processing,
O0006392,U001613,2022-09-07 08:22:32,P00082×2|P00296×1|P00232×4,3,5350.57,Debit Card,Delivered,13
O0006393,U001953,2024-06-21 01:57:08,P00472×1,1,139.32,PayPal,Delivered,14
O0006394,U001315,2023-06-02 13:42:14,P00097×3|P00209×5|P00212×3,3,12018.82,Google Pay,Processing,
O0006395,U001239,2020-09-30 16:41:10,P00287×3,1,2077.32,Apple Pay,Delivered,5
O0006396,U001005,2021-06-19 15:12:22,P00491×5,1,2476.3,Credit Card,Delivered,6
O0006397,U001951,2022-09-14 00:23:56,P00139×2|P00290×4|P00390×4|P00481×1,4,4369.63,Apple Pay,Delivered,5
O0006398,U000142,2023-01-25 13:55:13,P00090×1|P00461×4|P00279×5|P00048×5,4,13297.95,Apple Pay,Delivered,14
O0006399,U001707,2020-07-29 15:30:50,P00159×2,1,2092.54,Google Pay,Shipped,10
O0006400,U000776,2020-06-23 08:18:05,P00426×1,1,142.3,Credit Card,Delivered,5
O0006401,U000344,2022-02-28 03:55:20,P00337×3|P00488×4,2,3591.82,Bank Transfer,Returned,2
O0006402,U000339,2020-12-21 15:37:38,P00226×4,1,1576.08,Credit Card,Returned,9
O0006403,U000088,2023-10-08 21:52:02,P00195×2|P00406×5,2,4661.36,Debit Card,Delivered,11
O0006404,U001230,2024-11-24 13:42:58,P00225×2|P00201×2,2,3730.5,PayPal,Delivered,10
O0006405,U001163,2019-11-11 05:04:23,P00114×3|P00296×5,2,7167.05,Bank Transfer,Delivered,10
O0006406,U000105,2021-07-23 00:04:02,P00272×3,1,2900.85,Google Pay,Cancelled,
O0006407,U001051,2021-07-07 05:19:26,P00214×1,1,1210.46,Gift Card,Shipped,2
O0006408,U001777,2020-12-22 19:24:26,P00003×4|P00431×1,2,3881.01,Apple Pay,Shipped,12
O0006409,U000037,2022-08-05 18:30:52,P00385×3,1,2507.1,Google Pay,Shipped,8
O0006410,U000489,2024-11-16 23:41:21,P00016×1|P00390×4,2,1767.9,Apple Pay,Delivered,3
O0006411,U000145,2020-02-01 19:09:12,P00019×4|P00288×2,2,2263.82,Credit Card,Delivered,5
O0006412,U000095,2021-06-06 13:16:17,P00200×5,1,4173.35,PayPal,Shipped,1
O0006413,U001547,2020-06-13 18:58:46,P00178×1,1,941.84,Credit Card,Processing,
O0006414,U000148,2021-06-28 23:59:34,P00186×3|P00013×4,2,5960.33,Debit Card,Delivered,9
O0006415,U000236,2023-01-05 19:40:31,P00078×1,1,205.57,Credit Card,Cancelled,
O0006416,U001719,2023-06-07 06:23:28,P00185×5|P00123×2|P00100×5,3,12417.55,Debit Card,Delivered,3
O0006417,U001217,2021-01-18 03:42:54,P00079×1,1,469.4,Credit Card,Delivered,11
O0006418,U001134,2019-06-21 23:19:42,P00143×2|P00457×2|P00335×4|P00408×2|P00024×5,5,4632.06,PayPal,Processing,
O0006419,U001848,2020-11-25 23:11:01,P00130×1|P00109×2|P00086×3,3,5385.39,Apple Pay,Shipped,7
O0006420,U000971,2021-06-06 17:17:31,P00304×2|P00143×2|P00141×4|P00464×3|P00075×4,5,6777.21,Debit Card,Processing,
O0006421,U000306,2021-01-31 02:20:46,P00127×2|P00329×2,2,3783.42,Bank Transfer,Delivered,11
O0006422,U000776,2024-11-02 08:39:07,P00454×2,1,800.36,Debit Card,Shipped,3
O0006423,U001349,2019-11-08 15:05:14,P00193×5,1,1534.85,PayPal,Delivered,4
O0006424,U000626,2019-08-11 12:03:07,P00344×1|P00465×5,2,4579.49,Debit Card,Processing,
O0006425,U001665,2019-09-18 03:14:45,P00411×1|P00448×5|P00357×2,3,3507.17,Google Pay,Shipped,5
O0006426,U001499,2020-06-13 22:00:14,P00338×3|P00073×5|P00144×4|P00057×3,4,12239.72,Debit Card,Delivered,3
O0006427,U000282,2020-04-07 18:47:37,P00261×2|P00117×5,2,5302.31,Google Pay,Delivered,8
O0006428,U001574,2019-04-23 02:43:09,P00281×5,1,3631.6,Gift Card,Processing,
O0006429,U000361,2022-09-25 09:20:35,P00209×1|P00227×3,2,1490.21,Gift Card,Delivered,6
O0006430,U000704,2024-01-20 18:06:08,P00377×3,1,1190.7,PayPal,Delivered,3
O0006431,U001608,2023-03-01 01:37:03,P00463×2|P00331×2|P00238×2|P00472×2|P00114×3,5,4271.52,Google Pay,Delivered,9
O0006432,U000437,2022-01-01 17:00:16,P00345×4,1,4620.08,Bank Transfer,Delivered,11
O0006433,U001296,2023-08-09 23:44:24,P00444×5|P00113×2|P00253×1,3,6754.49,Debit Card,Delivered,2
O0006434,U001772,2020-03-26 18:28:10,P00200×3|P00169×3|P00111×4|P00059×5,4,12601.02,Apple Pay,Cancelled,
O0006435,U000775,2022-10-08 22:56:10,P00181×1,1,1790.46,Apple Pay,Delivered,14
O0006436,U001777,2024-06-28 21:43:27,P00186×2|P00319×2,2,2751.7,Google Pay,Delivered,13
O0006437,U001850,2022-05-13 16:04:12,P00188×3,1,479.34,Bank Transfer,Delivered,6
O0006438,U000036,2023-09-09 00:45:23,P00172×1,1,1405.06,Gift Card,Delivered,12
O0006439,U001496,2019-09-16 09:10:11,P00134×4,1,817.64,Debit Card,Delivered,4
O0006440,U001684,2024-08-18 07:21:08,P00013×2|P00479×1,2,2348.51,Debit Card,Shipped,2
O0006441,U002000,2020-06-27 13:04:47,P00117×4|P00494×1|P00420×4|P00277×5,4,5830.05,Bank Transfer,Cancelled,
O0006442,U000807,2024-12-01 12:27:56,P00447×4|P00285×2,2,3007.22,Apple Pay,Shipped,1
O0006443,U001537,2022-07-07 14:59:39,P00320×5|P00319×4,2,9906.51,Google Pay,Processing,
O0006444,U001644,2024-03-11 23:48:53,P00305×3,1,228.06,Apple Pay,Delivered,7
O0006445,U001149,2021-10-28 13:28:04,P00295×1|P00087×1|P00320×2|P00292×5,4,7396.49,Credit Card,Delivered,9
O0006446,U000626,2020-08-13 10:14:10,P00107×5|P00270×2,2,7449.73,Gift Card,Delivered,3
O0006447,U001913,2020-02-04 05:42:25,P00098×5,1,1728.6,Apple Pay,Shipped,5
O0006448,U001738,2024-11-05 05:16:53,P00203×1|P00098×2,2,1021.27,Credit Card,Shipped,12
O0006449,U001922,2021-09-30 06:47:53,P00434×2|P00203×2|P00429×5,3,8892.81,Debit Card,Processing,
O0006450,U001416,2019-10-31 15:57:01,P00468×4|P00429×3|P00495×1|P00312×1|P00037×3,5,6815.77,Apple Pay,Shipped,2
O0006451,U001534,2024-12-20 00:37:21,P00425×3,1,3424.95,Gift Card,Processing,
O0006452,U001894,2024-02-23 20:50:04,P00171×5,1,3826.1,Debit Card,Cancelled,
O0006453,U000851,2023-01-07 16:47:41,P00475×5|P00479×1|P00305×1,3,1561.58,Apple Pay,Delivered,9
O0006454,U000031,2019-01-10 15:39:54,P00234×4,1,5584.44,Debit Card,Delivered,1
O0006455,U001522,2023-04-15 18:04:18,P00271×3,1,333.27,Google Pay,Processing,
O0006456,U001759,2020-09-17 03:19:09,P00098×5|P00468×4|P00289×2|P00042×1,4,5977.96,PayPal,Shipped,14
O0006457,U000044,2024-08-11 17:48:29,P00109×2|P00288×5|P00266×1|P00271×3|P00331×3,5,3573.64,Credit Card,Shipped,3
O0006458,U001030,2022-07-31 18:28:04,P00420×1|P00075×1|P00122×5|P00378×4,4,323.46,Credit Card,Delivered,3
O0006459,U001529,2025-01-22 09:46:14,P00287×2|P00320×1|P00324×1|P00486×1|P00106×3,5,5968.32,Credit Card,Delivered,13
O0006460,U000204,2019-05-27 08:41:14,P00213×4,1,4927.12,Google Pay,Cancelled,
O0006461,U001655,2024-10-02 04:24:53,P00289×2|P00247×1,2,2499.12,Bank Transfer,Delivered,10
O0006462,U000897,2024-09-21 20:55:50,P00488×2|P00235×1,2,1850.84,Apple Pay,Delivered,1
O0006463,U000104,2020-09-16 22:02:34,P00159×3|P00172×2,2,5948.93,Bank Transfer,Delivered,3
O0006464,U001874,2021-01-10 15:25:25,P00168×3,1,1979.25,Credit Card,Delivered,14
O0006465,U000987,2021-12-11 05:51:50,P00092×2|P00330×2|P00348×2,3,7742.48,Apple Pay,Delivered,14
O0006466,U000261,2023-12-12 20:46:02,P00235×3|P00466×5|P00495×2|P00191×1|P00021×4,5,6052.48,PayPal,Shipped,13
O0006467,U001625,2020-10-27 07:25:26,P00147×1|P00383×4|P00298×1|P00450×4,4,7343.06,Credit Card,Returned,12
O0006468,U001050,2025-01-19 08:37:40,P00382×1|P00402×4,2,4216.75,Bank Transfer,Delivered,4
O0006469,U000953,2024-08-05 01:32:14,P00431×5,1,2793.25,PayPal,Delivered,5
O0006470,U001087,2024-02-07 06:16:38,P00107×1,1,1229.85,Gift Card,Delivered,2
O0006471,U001685,2024-03-24 12:53:46,P00263×1,1,1107.5,Credit Card,Delivered,3
O0006472,U001166,2023-09-21 21:46:33,P00227×2,1,87.46,Debit Card,Delivered,4
O0006473,U001388,2022-08-27 00:26:54,P00446×2|P00439×2|P00472×2|P00173×3|P00272×2,5,5235.38,PayPal,Delivered,3
O0006474,U000856,2020-01-13 20:04:27,P00009×2,1,219.66,PayPal,Delivered,4
O0006475,U001832,2022-04-28 04:35:25,P00196×4,1,4021.96,Gift Card,Processing,
O0006476,U000926,2022-06-08 16:14:55,P00373×2,1,1343.96,Bank Transfer,Delivered,6
O0006477,U000255,2020-06-19 20:45:17,P00122×3|P00155×2,2,327.21,Google Pay,Delivered,10
O0006478,U001099,2020-09-13 03:25:43,P00478×1|P00289×2|P00453×1,3,3485.02,Google Pay,Shipped,7
O0006479,U001239,2022-09-03 23:49:58,P00200×2,1,1669.34,Credit Card,Cancelled,
O0006480,U001692,2023-09-20 16:38:41,P00341×5|P00443×3|P00375×1,3,4417.36,Bank Transfer,Delivered,11
O0006481,U001284,2022-08-10 21:16:52,P00424×4,1,3725.4,Bank Transfer,Shipped,2
O0006482,U000302,2024-10-26 13:00:48,P00490×5,1,2983.9,Bank Transfer,Delivered,6
O0006483,U001609,2022-08-15 19:33:15,P00234×5|P00194×2,2,9361.01,Apple Pay,Delivered,7
O0006484,U000753,2019-05-05 17:02:35,P00457×4|P00327×4,2,5730.04,Debit Card,Delivered,12
O0006485,U000610,2021-05-12 23:19:55,P00500×2,1,2371.04,Google Pay,Returned,6
O0006486,U001463,2022-12-24 10:39:02,P00161×3,1,3953.1,PayPal,Delivered,13
O0006487,U000927,2019-05-29 13:33:14,P00088×4|P00021×5,2,5257.66,Apple Pay,Delivered,4
O0006488,U000742,2024-09-25 00:38:01,P00443×4|P00082×2|P00497×3|P00374×2,4,6298.59,Debit Card,Delivered,13
O0006489,U000095,2021-08-30 16:18:41,P00215×4|P00383×1|P00188×3|P00117×4,4,7995.68,Bank Transfer,Delivered,3
O0006490,U000775,2020-08-22 07:39:00,P00233×1|P00294×2|P00282×1,3,3318.3,Gift Card,Cancelled,
O0006491,U000394,2020-09-15 18:38:58,P00098×4,1,1382.88,Gift Card,Delivered,8
O0006492,U001157,2019-10-14 01:01:46,P00370×3|P00015×2|P00327×2,3,5182.42,Credit Card,Delivered,4
O0006493,U001030,2023-11-06 23:57:59,P00032×3|P00439×1,2,1912.35,PayPal,Shipped,13
O0006494,U000880,2020-01-19 11:50:01,P00249×1|P00063×5|P00286×5,3,5657.87,Debit Card,Delivered,6
O0006495,U000584,2019-06-17 06:49:27,P00279×4,1,5262.0,Apple Pay,Delivered,5
O0006496,U001446,2019-04-13 09:10:00,P00072×4|P00326×3|P00314×1|P00408×4|P00351×3,5,9718.92,Gift Card,Shipped,2
O0006497,U000272,2023-01-20 06:21:39,P00164×1|P00446×3|P00445×2|P00129×1|P00469×3,5,4735.14,Apple Pay,Processing,
O0006498,U000245,2023-09-21 01:52:33,P00121×5,1,7423.95,Gift Card,Delivered,8
O0006499,U001634,2019-01-20 09:03:48,P00014×3,1,4574.43,PayPal,Delivered,6
O0006500,U000115,2020-09-29 08:39:18,P00306×4,1,2766.44,Bank Transfer,Processing,
O0006501,U000817,2023-05-19 22:01:36,P00106×2,1,1147.14,Credit Card,Cancelled,
O0006502,U000398,2020-08-24 11:36:45,P00426×2|P00153×4|P00485×1|P00331×4,4,1454.89,Bank Transfer,Returned,3
O0006503,U000012,2019-06-24 07:51:15,P00212×1,1,799.98,Gift Card,Delivered,11
O0006504,U001021,2022-12-30 16:29:44,P00127×4,1,4130.64,Apple Pay,Delivered,14
O0006505,U001100,2022-09-11 12:51:12,P00047×4,1,1569.36,Bank Transfer,Processing,
O0006506,U000892,2024-02-27 12:46:16,P00366×4,1,1311.84,Apple Pay,Delivered,1
O0006507,U000091,2021-01-04 16:04:45,P00303×5,1,716.5,Google Pay,Shipped,5
O0006508,U001175,2019-07-29 18:41:04,P00141×1|P00138×3|P00314×5|P00364×1|P00312×2,5,6436.53,Apple Pay,Shipped,13
O0006509,U001146,2023-10-11 03:48:49,P00358×2,1,2103.96,Apple Pay,Cancelled,
O0006510,U000286,2021-08-04 11:53:42,P00173×5|P00471×3|P00171×3|P00229×1,4,4637.23,Credit Card,Cancelled,
O0006511,U001068,2022-09-09 23:14:35,P00314×4|P00020×2,2,4368.3,Debit Card,Delivered,5
O0006512,U000028,2022-03-28 17:57:06,P00046×4|P00364×5,2,6892.83,Credit Card,Cancelled,
O0006513,U000447,2020-09-06 02:53:00,P00476×3,1,3535.05,Debit Card,Delivered,6
O0006514,U001626,2024-08-31 00:02:45,P00274×4|P00016×3|P00138×3,3,9935.92,Debit Card,Delivered,5
O0006515,U001669,2019-10-24 03:53:44,P00262×3,1,3178.02,Google Pay,Delivered,7
O0006516,U001865,2020-05-06 04:24:38,P00169×5,1,7047.1,Apple Pay,Shipped,2
O0006517,U000672,2021-07-26 05:29:10,P00314×4|P00056×5|P00186×3|P00212×5|P00239×1,5,12245.24,Credit Card,Shipped,8
O0006518,U001340,2019-04-01 16:20:10,P00313×5|P00354×1,2,772.26,Bank Transfer,Delivered,3
O0006519,U000705,2022-05-05 17:45:58,P00032×5,1,1832.45,Bank Transfer,Delivered,9
O0006520,U001479,2021-04-05 00:17:09,P00076×4,1,3291.84,Google Pay,Cancelled,
O0006521,U000138,2022-06-27 00:30:21,P00027×4,1,2452.68,Google Pay,Delivered,14
O0006522,U000675,2019-02-26 19:06:28,P00401×1,1,1462.98,Bank Transfer,Processing,
O0006523,U000374,2022-11-01 15:55:24,P00348×4|P00292×3|P00382×4,3,5950.35,Gift Card,Shipped,1
O0006524,U001335,2022-06-26 16:47:49,P00286×4,1,2677.04,Credit Card,Shipped,6
O0006525,U000816,2022-09-17 21:51:13,P00159×4,1,4185.08,PayPal,Delivered,10
O0006526,U000711,2022-02-28 19:57:22,P00434×2,1,2604.2,Gift Card,Delivered,9
O0006527,U001485,2019-12-06 08:16:06,P00090×3|P00196×2,2,4305.83,Gift Card,Processing,
O0006528,U001881,2024-08-21 10:26:13,P00270×4,1,2600.96,PayPal,Delivered,10
O0006529,U000997,2020-10-15 21:04:20,P00454×1|P00063×5,2,1626.88,Google Pay,Delivered,5
O0006530,U001843,2021-04-08 05:24:42,P00012×3|P00329×5|P00141×1,3,6682.81,Debit Card,Shipped,14
O0006531,U000088,2022-10-30 15:40:29,P00333×5|P00069×1|P00478×4,3,6424.97,Debit Card,Returned,2
O0006532,U000547,2019-12-06 09:29:29,P00069×1,1,569.05,Google Pay,Returned,6
O0006533,U001070,2021-06-24 03:29:34,P00374×4|P00258×2,2,3097.66,Debit Card,Delivered,7
O0006534,U001291,2020-11-19 11:30:52,P00357×5|P00108×3|P00047×4|P00397×1,4,11537.75,PayPal,Returned,8
O0006535,U001049,2020-05-12 10:19:44,P00262×1,1,1059.34,Debit Card,Shipped,10
O0006536,U001357,2021-11-30 06:40:02,P00489×5,1,3021.1,Debit Card,Delivered,4
O0006537,U000250,2019-09-04 10:19:21,P00160×3|P00479×4|P00095×5|P00435×4|P00116×1,5,12579.89,Gift Card,Delivered,5
O0006538,U001785,2023-11-11 13:47:57,P00321×5|P00352×2,2,3146.05,Bank Transfer,Processing,
O0006539,U000161,2019-02-23 18:04:28,P00364×3|P00478×2|P00090×5,3,7534.2,Credit Card,Delivered,6
O0006540,U001786,2020-06-02 14:44:54,P00126×3|P00388×1|P00363×2,3,3209.26,PayPal,Cancelled,
O0006541,U001708,2020-10-11 11:00:16,P00389×5|P00289×5,2,8354.2,Bank Transfer,Delivered,5
O0006542,U000414,2021-06-28 02:28:13,P00225×3,1,2020.62,Credit Card,Delivered,9
O0006543,U000924,2020-07-08 20:42:45,P00144×1,1,909.15,Credit Card,Delivered,10
O0006544,U000342,2019-11-11 22:44:45,P00386×1,1,1156.78,Apple Pay,Delivered,13
O0006545,U000857,2024-04-30 18:41:44,P00307×5|P00382×2,2,2860.47,Debit Card,Delivered,14
O0006546,U000557,2022-03-18 13:17:31,P00059×1,1,44.47,Google Pay,Delivered,2
O0006547,U001590,2019-04-17 23:51:02,P00408×2,1,1389.46,Apple Pay,Cancelled,
O0006548,U001972,2019-11-22 06:12:18,P00266×3,1,1704.99,Apple Pay,Processing,
O0006549,U001282,2022-11-13 11:09:17,P00370×5|P00017×5,2,7022.5,Credit Card,Delivered,10
O0006550,U000038,2021-12-24 01:19:03,P00465×3,1,2705.31,Bank Transfer,Shipped,7
O0006551,U000741,2019-03-13 10:27:36,P00120×4|P00144×4|P00500×1|P00459×4,4,7781.92,Debit Card,Delivered,2
O0006552,U000932,2022-10-14 12:40:49,P00235×5,1,1489.2,Bank Transfer,Delivered,14
O0006553,U001160,2019-10-18 19:37:49,P00133×4|P00450×1|P00108×1|P00348×5,4,7061.02,Bank Transfer,Shipped,7
O0006554,U001210,2025-01-28 22:53:44,P00453×1|P00143×5,2,1572.53,Bank Transfer,Cancelled,
O0006555,U000758,2021-01-20 04:45:26,P00291×3|P00476×3,2,5315.19,Credit Card,Delivered,10
O0006556,U000297,2021-04-08 01:49:54,P00298×5,1,5730.9,Gift Card,Delivered,10
O0006557,U000959,2022-06-20 14:02:29,P00053×1,1,589.09,Gift Card,Processing,
O0006558,U000239,2019-06-03 15:25:28,P00238×5|P00019×2,2,1851.25,Credit Card,Delivered,1
O0006559,U001906,2023-09-10 15:46:37,P00244×4|P00119×3|P00227×3,3,1155.28,Apple Pay,Cancelled,
O0006560,U001369,2021-11-09 19:25:57,P00243×4|P00457×2|P00060×5|P00312×1,4,7617.59,PayPal,Returned,4
O0006561,U000544,2023-08-25 15:01:36,P00118×1,1,174.34,PayPal,Delivered,8
O0006562,U000788,2024-06-18 02:12:12,P00348×2|P00466×4|P00442×2|P00338×4|P00485×2,5,8628.14,Bank Transfer,Cancelled,
O0006563,U000706,2022-05-22 12:30:52,P00409×5|P00366×2|P00015×1,3,7000.51,PayPal,Cancelled,
O0006564,U000321,2024-08-20 19:33:50,P00358×5|P00185×5|P00039×5,3,16803.85,Credit Card,Cancelled,
O0006565,U000222,2024-01-07 08:11:53,P00442×3,1,593.22,Bank Transfer,Delivered,9
O0006566,U001898,2019-01-01 07:29:08,P00049×5|P00112×1|P00351×4|P00043×4|P00050×1,5,11351.09,PayPal,Delivered,1
O0006567,U001831,2024-10-30 22:12:11,P00086×5|P00030×2,2,4934.06,PayPal,Delivered,9
O0006568,U000975,2022-03-16 02:24:18,P00312×3|P00468×3,2,2823.21,Bank Transfer,Delivered,4
O0006569,U000668,2019-12-19 14:36:40,P00442×2|P00201×2|P00280×1,3,3919.85,Apple Pay,Shipped,1
O0006570,U000391,2024-10-19 23:18:39,P00120×4|P00201×1|P00101×5|P00239×1,4,3049.35,PayPal,Returned,6
O0006571,U000131,2025-01-14 10:45:26,P00425×4|P00500×4,2,9308.68,Bank Transfer,Delivered,9
O0006572,U000464,2023-06-24 13:36:24,P00219×3,1,1250.07,Credit Card,Delivered,12
O0006573,U001716,2022-01-09 02:15:37,P00204×3|P00136×2|P00462×1,3,1476.57,Apple Pay,Returned,1
O0006574,U001824,2022-06-28 11:37:42,P00070×5,1,2194.85,Google Pay,Cancelled,
O0006575,U001444,2020-07-21 12:44:50,P00435×1,1,155.57,Apple Pay,Delivered,5
O0006576,U001072,2022-03-04 13:53:36,P00033×1|P00091×4,2,1048.37,Google Pay,Delivered,6
O0006577,U000416,2021-02-16 03:39:54,P00420×1|P00254×1|P00291×3,3,3438.84,PayPal,Delivered,9
O0006578,U001325,2022-07-19 19:35:31,P00480×3,1,576.87,Gift Card,Delivered,10
O0006579,U001672,2020-05-11 04:51:07,P00411×2,1,551.18,PayPal,Delivered,14
O0006580,U001085,2025-02-26 21:23:11,P00416×3,1,170.31,Debit Card,Cancelled,
O0006581,U000060,2023-06-09 02:01:52,P00071×1|P00097×2|P00017×2,3,5036.23,Bank Transfer,Shipped,12
O0006582,U001189,2022-09-29 01:53:26,P00316×3,1,1510.5,Bank Transfer,Delivered,1
O0006583,U000220,2024-09-18 07:13:53,P00430×1,1,331.92,PayPal,Delivered,5
O0006584,U001358,2024-01-06 02:27:02,P00354×3,1,401.13,Google Pay,Delivered,1
O0006585,U000249,2021-03-19 11:37:14,P00248×5,1,5216.85,Credit Card,Shipped,3
O0006586,U001899,2023-10-26 07:06:34,P00072×1|P00152×1,2,1846.18,Credit Card,Delivered,10
O0006587,U001466,2025-01-17 07:18:23,P00359×2,1,859.82,Bank Transfer,Delivered,5
O0006588,U001276,2022-07-10 12:02:11,P00386×2,1,2313.56,Google Pay,Delivered,13
O0006589,U000612,2022-11-08 10:15:31,P00330×5|P00286×4|P00393×3,3,11655.18,Debit Card,Delivered,12
O0006590,U001874,2020-10-11 06:15:18,P00311×4,1,370.16,Bank Transfer,Cancelled,
O0006591,U000301,2023-02-17 20:07:18,P00393×1,1,656.73,Debit Card,Processing,
O0006592,U001327,2020-02-28 12:21:07,P00348×1|P00483×1,2,1685.86,Gift Card,Delivered,7
O0006593,U001517,2022-05-07 14:59:57,P00130×4|P00487×2,2,6251.18,Google Pay,Delivered,5
O0006594,U000750,2020-08-15 17:04:23,P00478×5|P00199×4,2,6979.34,PayPal,Shipped,4
O0006595,U000199,2020-10-30 06:13:40,P00446×5,1,2055.25,Bank Transfer,Delivered,3
O0006596,U000643,2021-09-20 08:12:39,P00241×3|P00141×2,2,5393.36,PayPal,Delivered,2
O0006597,U000421,2019-12-10 02:50:59,P00275×4,1,1951.44,PayPal,Cancelled,
O0006598,U000160,2020-07-30 18:43:12,P00257×2,1,1287.14,Debit Card,Delivered,10
O0006599,U001456,2022-08-30 18:15:02,P00150×3,1,3545.52,Google Pay,Delivered,7
O0006600,U001399,2022-12-31 19:51:56,P00227×5|P00500×1|P00153×1|P00018×5,4,6473.68,Gift Card,Delivered,8
O0006601,U001279,2023-02-25 14:02:25,P00248×5|P00053×3,2,6984.12,Credit Card,Cancelled,
O0006602,U001141,2024-12-11 06:13:54,P00478×4,1,3224.72,Apple Pay,Returned,12
O0006603,U000218,2020-05-18 16:51:07,P00377×1,1,396.9,Bank Transfer,Delivered,8
O0006604,U001299,2022-08-15 11:16:19,P00105×2|P00496×2|P00388×1,3,4196.6,Gift Card,Delivered,5
O0006605,U000117,2021-02-15 10:55:14,P00430×2|P00204×2|P00431×4,3,3044.74,Gift Card,Processing,
O0006606,U000353,2025-01-19 17:27:21,P00049×4|P00329×5,2,7433.53,Google Pay,Shipped,10
O0006607,U001918,2020-10-21 01:43:23,P00410×4|P00054×4|P00405×1|P00043×5,4,13546.46,Debit Card,Delivered,12
O0006608,U000830,2022-09-27 21:17:44,P00057×5|P00297×4,2,9807.26,Apple Pay,Delivered,9
O0006609,U000138,2022-03-25 14:03:53,P00206×3,1,1396.98,Gift Card,Delivered,2
O0006610,U000888,2024-11-12 08:46:14,P00089×1|P00209×1|P00340×4,3,4059.75,Apple Pay,Delivered,4
O0006611,U001909,2019-12-11 20:05:59,P00467×4,1,134.88,Debit Card,Returned,2
O0006612,U001368,2022-01-05 19:49:40,P00072×4|P00044×1|P00416×5,3,2920.07,Google Pay,Delivered,14
O0006613,U000826,2022-08-25 05:54:40,P00235×3|P00113×5|P00056×5,3,7691.52,Gift Card,Delivered,3
